metric_id,task_id,name,value,timestamp 
mostly47-222e-42a3-bcdc-f2bf547fd205,mostly34-ffe4-4ea8-abc2-cf8ca8c28747,loss,80.617,2025-08-10T03:03:05.000
mostlye7-1e51-4ba0-9607-44bedf0090a7,mostly35-00e0-48c2-a376-a52f89133bec,cpu_usage,0.46,2025-01-18T06:45:50.000
mostlyd5-a13d-4ef7-bc91-08be104c3d74,mostly35-a96d-4ab4-8306-96571bf97557,loss,0.126,2025-01-15T08:14:20.000
mostly08-d971-4ed8-83f5-5e5685565d42,mostly35-ad8c-492b-ab0e-47767d56e883,latency,0.0,2025-01-19T08:06:35.000
mostly8c-795f-4e8a-9b24-4983953a6914,mostly35-f9f4-4124-a0ae-df79d82a6b28,memory_usage,0.008,2025-02-12T11:42:37.000
mostlyf2-af9c-4443-8b2b-99559a3cb7b4,mostly36-c1d7-41e8-bebc-72f94ab0d8e1,latency,62.619,2025-02-12T09:02:27.000
mostlyda-3f26-4793-b546-5c5abfedb715,mostly38-88f4-41ce-b172-da26c044fba9,cpu_usage,1.012,2025-09-11T21:02:10.000
mostly51-1db0-429a-83fa-a752d67e90e6,mostly39-937e-4fe4-a9a9-5734e456365a,throughput,163.053,2025-08-20T08:32:10.000
mostlyc2-7c32-4977-99e9-7d1da38d047a,mostly3a-e50d-4aba-9e0b-8e6937d12a56,loss,71.747,2025-06-12T08:24:40.000
mostly8b-a9e4-4e93-886f-89505797ab55,mostly3a-e988-49dd-ba5c-ab89f9d65672,loss,0.007,2025-02-10T14:01:10.000
mostlyba-e586-4ff7-87ea-00ffd8ac5b73,mostly3b-98ba-4e8c-b0b9-d1d580ed99dc,accuracy,0.025,2025-06-25T08:43:29.000
mostly51-740c-4fed-b564-9d92e2f9a44d,mostly3b-e062-4e54-92af-4b4802e77818,cpu_usage,143.649,2025-01-15T10:06:30.000
mostly83-2f7c-40e1-a408-99885744509b,mostly3c-e56f-4ab5-b7e7-b49bff7bb213,latency,0.017,2025-08-15T10:05:30.000
mostly20-ed7a-4a09-a795-cbb1f3474728,mostly3d-436d-4c9e-8e41-c80b1c577903,error_rate,399.566,2025-01-01T21:06:15.000
mostly1c-5c68-48a7-b358-8f3cad1bc3bf,mostly3d-488f-46b0-9528-8b7c7334a74b,cpu_usage,0.0,2025-09-01T21:05:05.000
mostly3b-7191-4eb4-8e0e-e0267893c0db,mostly3d-5242-4937-a52d-6154d51b6e84,cpu_usage,0.062,2024-08-15T08:00:17.000
mostlyb1-b303-4202-b800-fe8b70f9e27f,mostly3e-566e-4ce8-a1bf-bb276fde157a,latency,1.352,2025-09-15T13:19:12.000
mostlyc6-bec3-433e-9ff6-939e7e77de1b,mostly3e-6768-4bbe-a15d-1fa8cf4e300f,cpu_usage,121.697,2025-01-15T08:16:40.000
mostlycb-4e58-449f-8d7a-89e36361f3a6,mostly3e-7357-42aa-b17c-887753dd5eab,latency,0.469,2025-01-12T18:28:20.000
mostly5a-ad08-41dc-8e2d-a7ba5e8af61a,mostly3e-b98a-4098-8b63-cae268e44441,throughput,0.761,2025-09-26T14:22:10.000
mostly34-d21a-44a9-93e5-92c1dee07306,mostly40-1ae2-4a1a-9b66-e015261975e8,latency,55.345,2025-10-03T19:50:00.000
mostly7a-a373-43f5-b3b3-223b3dac0e4c,mostly41-2bc0-4902-a913-b98cac09a263,latency,61.749,2025-09-20T08:10:32.000
mostlyea-6c15-46e6-9d23-06f500e26fe0,mostly41-8fe7-48f3-97f9-d37b19c6e3d8,accuracy,57.75,2025-10-03T19:50:00.000
mostlyd3-feeb-472e-9e85-4d7d32ccddb2,mostly41-bc2f-4ea0-a327-dea1ba8472ea,accuracy,294.774,2025-06-20T08:01:30.500
mostly4b-b60b-4eb8-9b87-263138e7e662,mostly42-1b54-4acb-bceb-bfd22e276fe8,cpu_usage,0.869,2025-02-04T08:04:02.000
mostly4d-0a2b-4764-8695-a14558ae6bfa,mostly42-7c1f-43bc-b2e8-343e6aefcc42,cpu_usage,0.006,2025-09-15T08:48:30.000
mostly7a-da10-48f1-8e30-f6d5c521a9e6,mostly42-8460-4987-861e-b40eb377f231,latency,428.653,2025-09-18T15:05:10.000
mostlyae-524b-4529-9552-f2054d4d2674,mostly42-9d5a-46ec-933a-4ab2489c986d,latency,89.456,2025-01-19T18:21:30.000
mostly64-7430-443d-b88a-e5dae6ee8a15,mostly42-bcd7-4f35-9229-67a7fee67a11,accuracy,182.247,2025-09-19T08:10:35.000
mostly4e-2652-4df5-86d3-96cdf84ae572,mostly43-06e5-46ad-8c02-965b22cf2fe8,error_rate,0.02,2025-08-09T14:03:30.000
mostly89-223a-40e4-a4be-e79a9631afac,mostly43-9339-4138-8621-aa8c2d163fea,memory_usage,261.414,2025-02-26T07:04:11.000
mostly96-84e4-450b-8062-4698f9301aed,mostly44-9b07-4157-a1a6-da2ec8735fc1,latency,71.476,2025-09-12T16:10:45.000
mostly9b-505e-47c2-8965-eac2019b9662,mostly45-32ff-4fb7-b36f-cdc277b8b825,loss,85.419,2025-02-26T03:03:05.000
mostly71-2bb6-484f-990e-7854c432586d,mostly46-d000-4a26-a75e-9eaa9a5d2549,error_rate,64.26,2025-10-03T19:50:00.000
mostlyb6-578d-4eeb-ada0-b9013abc2c43,mostly47-332a-42f0-8558-f331b3940aed,accuracy,0.925,2025-01-19T08:07:30.000
mostlye6-b46a-4724-9237-8b331496feb4,mostly47-f67b-4525-88a4-87e0e0ddf517,loss,17.171,2025-10-03T19:50:00.000
mostly4c-9ed6-4355-b77c-19f3b44889a8,mostly49-19ce-4161-af50-234deba3317f,latency,0.078,2025-09-16T14:50:41.000
mostly19-c4f4-44ea-aebc-ffe32413651a,mostly49-3313-46ab-920f-3d267ced1a29,memory_usage,403.534,2025-06-09T08:48:30.000
mostly43-e620-49ae-993a-195fd3d69772,mostly49-4cd4-42f0-aaf8-529f99f89609,cpu_usage,63.586,2025-01-01T12:10:55.000
mostlyb5-335a-4665-9ffb-f42d0f01d44b,mostly49-9bf3-40a7-9bfe-0e078c4d9fe4,cpu_usage,71.592,2025-01-02T18:01:38.500
mostlya6-c4a7-470c-9fd8-fc5a66f5f197,mostly49-fb64-463f-9c4b-6a7e48beaa3c,error_rate,0.94,2025-06-01T18:04:45.000
mostlybb-c47e-4fbf-aaea-209310f5aa9d,mostly4a-5133-4b5c-883a-a81789901988,cpu_usage,130.424,2025-09-18T08:03:40.500
mostly3d-0039-4bda-a87a-ac175607bf2d,mostly4b-0c16-4538-9b0a-c087d3bee251,cpu_usage,0.0,2025-08-19T06:04:45.000
mostlyc3-744a-40ae-b24a-0c0d5c78ccb2,mostly4b-7f77-4f33-b226-8bf3b0cb65d2,throughput,49.987,2025-06-01T08:35:43.000
mostly2d-5d0e-4421-9fcc-49605f49a50b,mostly4b-8608-4c7c-8627-47bb1cda3ac1,cpu_usage,0.011,2025-01-16T12:15:11.000
mostly12-52a5-4d9a-9e85-34c910cf0843,mostly4e-188d-4e4a-84ce-1835deaeb8f1,loss,63.009,2025-02-12T08:50:10.000
mostly62-7237-4365-b6ed-3479f52e73c8,mostly4e-3b66-4c77-94ba-072b18ea72fe,loss,0.949,2025-02-17T11:23:12.200
mostly05-2967-485c-8f16-37dce63d3d1c,mostly4e-ad12-4c35-ad8e-ec3b6907974c,throughput,0.036,2025-01-04T11:47:41.000
mostly0a-6b4a-42f1-afb1-d162902c1952,mostly4e-cd1e-4ec1-aa76-2a6d21aefd07,latency,0.134,2025-09-15T08:48:22.000
mostly07-0107-4d8b-aa25-68f517bef0ed,mostly4f-b262-4e6a-8d73-52a77001d852,latency,0.087,2025-06-18T08:06:28.000
mostlyb8-4455-4c87-a36a-f67661bd6d02,mostly4f-f497-4b46-83be-6eb927af0ed2,latency,119.298,2025-08-12T18:50:41.000
mostly24-d38a-4cdc-81af-37464d52674f,mostly50-948c-4743-a390-da91ff954390,gpu_utilization,0.027,2025-05-12T21:05:30.000
mostlyda-f6e4-4958-abd5-ec5888cb6da8,mostly50-b6c3-46a0-9a4b-a6bff806058c,loss,0.008,2025-03-20T22:47:35.500
mostly5f-f7c3-443f-8a8a-7a0caf510069,mostly51-4600-49da-960a-cc2b0c53a779,error_rate,63.91,2025-01-18T08:13:44.000
mostly75-2538-485c-9b1e-0298fbf5b08b,mostly52-267a-4a45-b9af-2c960cb41a31,error_rate,69.452,2025-08-20T08:06:05.000
mostly5e-e486-4b27-9a26-720032e5d015,mostly52-5eb3-4d70-a2f0-778324a3ba2c,memory_usage,353.832,2025-01-18T12:23:00.000
mostlyf5-64a1-46f2-9ccb-28a8401cc972,mostly52-8d8b-440d-8509-c3fc25512a36,cpu_usage,59.449,2025-02-21T06:05:48.000
mostlyd1-320a-4f12-bd9b-459580c6b96f,mostly52-b9f6-4eee-ae65-8d9f6b53e3d4,loss,0.011,2025-09-25T08:10:55.000
mostly61-b93e-4bbb-b20d-1f57e7d14b8b,mostly53-7539-40bd-9e7a-3fc2ba339875,error_rate,73.514,2025-09-12T15:06:47.000
mostly9b-eeee-43b0-b151-93094491687a,mostly53-d6e2-4d8e-999f-ddab49d40934,accuracy,239.204,2025-01-15T08:20:30.000
mostlye7-8387-4739-9a82-b203887b58b4,mostly54-251a-4e29-971e-3e55e9917aec,error_rate,82.666,2025-09-03T08:33:07.000
mostlyfe-cbd1-4a13-ad1c-97c6b3927f9e,mostly54-405c-4339-8bcb-b8b7dda45d2c,latency,49.028,2025-06-09T11:06:19.000
mostly50-11ac-4257-b8c5-98cb7b189655,mostly55-220d-4ca3-b5e2-25c5c6eae42a,error_rate,62.146,2025-10-03T19:50:00.000
mostly17-9653-4dfc-8d48-3a3f1435d8be,mostly55-625f-4c19-ac6f-2e47bb56e8ca,latency,63.64,2025-04-12T21:30:11.000
mostly6e-1a07-4474-ae1d-8af5455934e3,mostly56-67f2-4cde-9330-0d07a5fc99bf,latency,14.963,2025-10-03T19:50:00.000
mostly79-0293-4aa1-9e22-90a2c958cb66,mostly56-f0a4-475e-a8b7-0e05ea250cea,latency,0.014,2025-09-16T08:06:30.000
mostly3b-aced-44e7-b5cd-7e1d1b51306a,mostly57-a053-405d-9d65-8a442d0da442,cpu_usage,37.613,2025-01-15T08:02:26.000
mostly04-9a86-4ee7-8353-35abed807b81,mostly58-1074-4e11-bb46-b210fd72d18f,latency,0.924,2025-01-05T08:20:40.000
mostlya9-f55f-4462-948e-e7ec5fb9527f,mostly59-a70d-452b-b9bd-5db77c22076b,error_rate,122.742,2025-01-15T08:48:41.000
mostlyec-71f3-43a1-b631-b1e8e0f65bf5,mostly5a-7def-4466-bfaf-bc91f7d3b14a,loss,7.049,2025-01-15T18:48:10.000
mostlyb1-4a97-4897-905c-66891e51f525,mostly5a-b46c-4856-9e5f-d3b46ea1fd9b,accuracy,159.089,2025-06-18T21:58:12.000
mostly6e-7359-4d0b-846b-9a9bde702dd5,mostly5b-80da-42db-abd5-7a024f8a89f8,error_rate,70.032,2025-09-12T08:16:41.500
mostly02-5877-47f1-9d9a-d5762e41dda4,mostly5c-e015-48dc-b73f-f3ee7f38a1d0,error_rate,69.722,2025-09-12T08:17:30.000
mostlyb9-24de-475d-aa06-8e1ee2d4987d,mostly5c-ec34-43c8-a33f-7cd7886c34a0,latency,358.219,2025-06-20T15:47:15.000
mostlycb-0996-43c5-95c9-528f124d05ec,mostly5d-4308-4751-8f72-65829278c84d,error_rate,57.85,2025-06-29T11:34:30.000
mostly46-e012-43f6-b4de-85989fd7eb6e,mostly5d-5a86-4f84-8ce4-4169abb31cf8,error_rate,0.012,2025-02-11T06:01:12.500
mostly59-cc94-405d-a50d-96f83c2e60ec,mostly5d-acd0-4290-aaa6-ad946f261c03,error_rate,181.512,2025-06-12T21:06:45.600
mostlye9-ff8d-45f3-98e1-f50df8742ab7,mostly5d-b3d1-4b94-a7c7-621fb2715230,latency,71.94,2025-09-17T08:57:41.000
mostly6e-0aa2-41db-80ff-ed4ef984940f,mostly5d-f9e9-4ac7-8729-5edd207507d0,memory_usage,0.022,2025-01-10T14:12:05.000
mostlyda-3829-48b5-b391-df9ed33ff3db,mostly5e-760a-4539-860f-495bd279a42f,loss,0.007,2025-08-15T08:50:08.000
mostly8b-4a83-4e1f-b34b-92feaea618fb,mostly5e-c07f-4311-8add-5e7da44ee0ad,latency,0.801,2025-09-20T14:50:11.400
mostlya4-992c-4964-8b6e-c6d780b09b6d,mostly5e-d62d-4d63-8f86-382849dcad4d,loss,461.707,2025-02-16T07:50:01.000
mostlybc-b4ce-40d2-867b-0e36e66c606b,mostly5f-39e3-4ed6-a935-84d74617c5e4,error_rate,218.276,2025-10-03T19:50:00.000
mostlyde-3d9f-4369-a7e7-c02cf7ef6b86,mostly60-2491-4dec-aee6-d37861923323,loss,167.99,2025-08-15T08:10:20.500
mostly7d-8154-42fa-90f8-3291904bc3ec,mostly60-7b12-4897-b4c0-4f5828a8117d,latency,1014.675,2025-01-04T08:16:05.000
mostly9f-b367-4f1d-b3af-5289d727e628,mostly60-8c39-4452-b318-e7d606e2ee10,cpu_usage,0.774,2025-07-16T13:45:55.000
mostlye6-fa7c-4d10-96d2-40d72eaa3b33,mostly60-f423-4bd4-8a1a-e7f91e2a6769,throughput,346.441,2025-01-15T08:06:35.000
mostlyb5-d1f2-4338-82a9-4565b961a164,mostly61-419b-4509-a732-2dfad5b0b5c4,cpu_usage,68.923,2025-06-12T18:03:35.000
mostly00-b50e-42ec-8c2b-1161d49ef423,mostly61-6039-4610-a0dc-fa5ce4de8a72,latency,1.696,2025-06-09T18:20:30.000
mostlya6-1183-4119-b7f9-1db24dae59ac,mostly61-7fc2-4922-a00d-2c8f3a22939e,memory_usage,55.476,2025-10-03T19:50:00.000
mostly80-caa6-4ce0-b043-f4dbf53b9180,mostly62-63ca-40fb-baca-b637d5ffe16d,error_rate,1.84,2025-09-15T16:17:30.000
mostly5b-b28f-42c5-be6e-e33fb105c048,mostly62-6b02-4c27-8828-b82247484b75,accuracy,57.821,2025-10-03T19:50:00.000
mostly12-e5ce-49c8-9478-5ecc0f199682,mostly62-8a28-4fe9-8454-c001db3e3368,loss,0.74,2025-02-12T18:05:05.000
mostlya4-7c4e-4b61-adfc-941c93c30a14,mostly62-ab0e-4fd1-9043-f754a1178539,accuracy,56.55,2025-09-18T08:34:30.000
mostly59-a0bb-475a-af9f-0ce5cde3fc06,mostly62-bc8e-46ee-8ac8-06e1a3b5e12f,latency,381.785,2025-01-15T08:50:30.000
mostly43-5055-417c-8f75-a1ea4ced6d00,mostly62-ca11-422a-8b6d-e35167ec19ad,loss,399.034,2025-02-16T09:03:11.000
mostly8d-b763-4f03-b1e8-a18a0786de40,mostly65-6d62-4f7a-9933-b9c1b1c77770,throughput,0.471,2025-04-02T16:56:05.000
mostlye7-878f-4066-921f-37272fd0b4bd,mostly67-13e9-4599-9687-616135950dd5,accuracy,0.772,2025-09-16T11:42:25.000
mostly4d-1091-494c-b07f-bb845b8522e6,mostly67-646c-4cc7-a189-9bbdfe774012,latency,0.761,2025-02-01T11:03:30.000
mostlyef-6513-4563-b02c-ef673ec51e59,mostly68-893f-4bbb-8d56-52989ee73131,throughput,58.873,2025-09-12T14:06:20.000
mostlyd2-8463-4ba0-a7d8-f6ff025207aa,mostly68-ccfd-4526-9332-5a3669f588f4,error_rate,0.0,2025-02-27T23:06:12.000
mostly44-836f-4745-9de9-1f3a34bb84ef,mostly69-0983-4027-a87f-4ee7a8505038,error_rate,275.743,2025-01-04T11:08:11.000
mostly5f-305e-46a7-9c6e-43a70590bec4,mostly6b-5453-4784-ac06-6adc9225ff58,latency,61.194,2025-01-12T18:04:30.000
mostly9a-36ba-43e1-aa30-ab8370acdba8,mostly6b-c845-46fb-8931-b2a1c0cb0124,error_rate,72.857,2025-06-20T15:16:12.500
mostly2a-1d85-4b5f-ae2a-d03f5848bd92,mostly6b-fd3c-4dab-8f1a-e01c9abe101f,latency,0.909,2025-08-14T19:04:39.000
mostly79-5860-4497-a038-52b170a35879,mostly6c-6090-4858-90e6-d2c0a9f40f31,loss,89.215,2025-02-16T11:33:30.000
mostly00-58b7-451f-8f23-7fdfdbeb35db,mostly6c-ab5d-4dfb-9f07-aa84512e5e9c,error_rate,356.039,2025-01-15T10:15:07.000
mostly15-fd94-4aae-aa0f-39c4b0a07e65,mostly6c-e583-4e90-a1d5-3c1b54759778,error_rate,77.825,2025-01-15T08:15:45.000
mostly7e-ed15-49ef-bacd-b737f1b39417,mostly6e-634d-4530-9230-9ae503036c23,throughput,2.695,2025-01-19T08:10:11.000
mostlyec-408f-41d5-bc14-ce37c9903fda,mostly6f-810b-4aa7-9e66-bca38a3bca4c,throughput,63.654,2025-02-16T11:43:30.000
mostlyed-c7e5-4ded-8802-292c994d059a,mostly6f-8ce7-4d07-9094-68f181c34f52,latency,0.034,2025-01-12T18:13:30.000
mostly98-a91e-4291-8a8f-82c13ef46b5d,mostly6f-9737-4fb1-b756-ece678d89236,throughput,564.717,2025-09-26T06:04:21.000
mostlyea-aa31-4bbc-975b-3cfb84da0fd8,mostly70-c209-438c-a0f2-4e1a1b0e29b2,throughput,0.047,2025-02-16T08:05:15.000
mostlyee-1f00-4eab-b073-646141c96696,mostly71-beb7-47aa-ae06-577646bb9a1b,loss,0.081,2025-09-12T09:35:30.000
mostlyb8-b1a1-4b3e-8dda-8fd4f923472c,mostly72-6bdf-4095-b9f2-37c8d8f70953,latency,0.513,2025-02-04T15:18:12.000
mostly90-d1e8-475e-b520-1d9bedfbe349,mostly73-51c8-4a9d-8409-c2149663166f,loss,155.465,2025-02-09T11:14:26.000
mostly9c-2e46-47cb-98df-dfb33ec049eb,mostly73-7c0a-4ebf-9d9d-239c5526674e,error_rate,106.315,2025-01-15T08:11:45.500
mostly49-1ca8-4e9a-840b-433f61f87789,mostly73-ea42-4677-a8f3-26931d56cf1a,loss,60.913,2025-01-12T18:50:15.500
mostlybe-23d7-48fe-9e3a-a5229800f3fe,mostly74-ddc0-4b14-ad80-22ff29af29ce,accuracy,71.451,2025-09-22T14:47:48.000
mostly36-afd1-4d01-8f90-f0cd5ddf7729,mostly75-99b8-435f-b2f2-d305e66239c8,loss,0.0,2025-10-03T18:58:30.000
mostly9c-a41a-4370-8027-188d9e108014,mostly75-d4ca-47f7-81aa-6c78eda98e1d,error_rate,0.0,2025-06-16T14:10:20.000
mostly1b-b0fe-4305-88dc-599942ca5a27,mostly76-48dc-4f0a-8c3b-9c59e4f44dac,loss,0.018,2025-01-15T08:00:30.000
mostlyb7-3111-4b44-bf9b-ed8aed32ea80,mostly76-ada6-45d7-879d-0a68db92a0da,accuracy,0.912,2025-02-12T18:42:05.000
mostly8d-aa83-4d29-85e3-77ca2f3224a6,mostly77-139f-4a83-8e18-b4b90f6af613,loss,0.731,2025-01-08T07:22:10.000
mostly06-655a-4a53-aed9-7485898c66be,mostly77-5d6c-418f-bd42-e4a0f191950e,latency,82.465,2025-06-06T11:47:00.000
mostlya9-539e-4dba-9387-8cc308110269,mostly77-c1c9-4e00-b4ee-721f182cca8f,loss,55.579,2025-10-03T19:50:00.000
mostlyf1-69fc-4138-ab27-59c66527ba02,mostly79-de1f-4d80-90a3-e97692ef4f01,memory_usage,0.721,2025-09-18T08:16:21.000
mostly46-854e-457d-adab-2610097b0e14,mostly7a-0419-4897-a0ec-11d126dedead,memory_usage,99.373,2025-06-12T18:42:40.000
mostly92-9a6f-43ea-9c41-e5580009c798,mostly7a-ca78-4726-88e8-84ed93d38628,throughput,63.982,2025-08-20T23:50:10.000
mostlyd6-e6d3-4b66-83c9-641941c26f72,mostly7a-d328-4a44-b6fb-db2f5da2ada6,throughput,251.846,2025-02-12T11:03:40.000
mostlyf0-d167-40ca-883b-52bca5e43a43,mostly7a-fe75-4da4-8e53-8910c8b359a5,loss,354.844,2025-08-27T18:02:25.000
mostly32-53a2-4745-a266-9dd83925ba26,mostly7d-3114-43cc-93e7-4ec9368f7220,memory_usage,577.46,2025-09-08T10:43:30.000
mostly0f-ce7d-4c20-896b-4806effd2076,mostly7d-ebee-42bd-b9a7-a68dab180135,error_rate,63.421,2025-02-17T08:03:07.000
mostlya3-0a01-4475-b0da-0b33c41b89ee,mostly7e-07eb-4c93-8745-02048c05eb3b,latency,147.15,2025-06-20T08:00:09.500
mostly2d-726e-434a-838a-79d5aae8e8e9,mostly7e-4c13-442e-9de8-053cf89b8d66,loss,127.298,2025-09-15T08:01:31.000
mostly42-27c0-4576-af75-44b2361368b4,mostly7e-8c83-4ca9-9753-a25fa2576eb3,cpu_usage,0.006,2025-09-18T10:06:20.000
mostly16-e68a-496b-a1cf-66d915363ace,mostly7e-e8c0-441a-9aaa-a8b120b72a49,gpu_utilization,0.067,2025-02-11T15:58:40.000
mostly88-2896-453a-b5b3-70a5555b4fe6,mostly7f-89c3-471d-846f-7dba4389e03c,loss,274.592,2025-10-03T19:50:00.000
mostlydc-fe2f-4ea7-96f5-edd57496ee9d,mostly82-333a-4daa-aa73-49faecf44cfe,cpu_usage,127.598,2025-02-28T07:28:40.000
mostlyc8-ae01-41c3-adf3-7c2a0261a835,mostly82-360d-4465-995b-4a6ba04f9609,cpu_usage,0.408,2025-09-10T11:04:40.100
mostly2c-164d-4f1e-8eea-eee1bd1bb313,mostly82-375c-459c-9047-92f73aa2878e,accuracy,65.157,2025-09-16T15:44:22.000
mostly49-ec0a-40ca-95f7-36e20ef82a4e,mostly82-9718-46f4-8dd6-3bbf799f5434,memory_usage,46.963,2025-09-16T16:16:20.000
mostlyb0-d825-40da-b2c0-81d202739f41,mostly83-655e-4540-abf1-bb2938f94a42,latency,360.385,2025-01-15T08:16:40.000
mostlye3-66b3-464b-b766-fcded789babc,mostly84-2187-4b11-ace3-b11ee395f6d8,accuracy,0.658,2025-06-12T22:06:00.000
mostly35-75ba-4eba-9074-c717e676e8ad,mostly84-b51c-44c8-8111-f6e9c818588b,error_rate,0.0,2025-02-16T08:02:34.500
mostly25-3265-4fb5-a2ca-11d5035c7f6b,mostly85-15f9-465e-9c4d-78fd662ff0a0,loss,241.066,2025-10-03T19:50:00.000
mostly8c-9e73-425e-acf7-b9ee37ee7b85,mostly85-9af2-416a-a251-603b314eaee9,accuracy,50.831,2025-01-03T15:06:20.000
mostly0e-db36-4be6-85f8-48c98f9d81c7,mostly86-427e-45b6-8eae-aed78e0c8110,throughput,0.008,2025-02-12T11:35:30.000
mostly13-4979-4d6c-8218-cf4650a31c61,mostly88-1d42-48c3-be61-6287973bf638,cpu_usage,225.031,2025-01-18T03:06:20.000
mostly26-f87f-41eb-8cbd-fe0d99a285cf,mostly88-6109-4dff-bb70-29903df61565,gpu_utilization,0.076,2025-06-27T18:30:05.000
mostly5e-8927-4cf0-8928-f9460de0031c,mostly88-b83c-48c2-a44a-83b32f248ca7,accuracy,0.608,2025-08-20T09:15:40.000
mostlyc0-deaf-4139-b30f-7e9c6a6827a1,mostly8a-510d-4697-9891-a7f2b5fb9c1a,accuracy,70.778,2025-05-18T08:03:30.000
mostly3b-6c4c-4e22-b808-e85678a4bcf5,mostly8b-8362-4afc-a638-f5615d5cd80f,loss,329.832,2025-06-12T06:43:27.000
mostly96-6be1-4dfe-8bb8-945115beb8e1,mostly8c-12af-42a0-996e-1b9193d7c051,loss,1.84,2025-08-16T22:50:40.000
mostlyb1-32d6-43ce-a31f-2381e4b63c92,mostly8c-6c8b-4818-9970-4390571707f7,accuracy,352.258,2025-10-03T19:50:00.000
mostly08-13ea-49a1-8679-6057ccbaa461,mostly8c-7e3a-4072-8793-b991839d915c,error_rate,87.969,2025-02-16T08:10:40.500
mostly49-f1ed-42e3-9509-59386dd72394,mostly8c-d9c7-4dfa-86fc-61ff6da45894,accuracy,0.538,2025-01-19T18:50:20.000
mostlyef-727b-4f24-9e6c-16396e81fcbf,mostly8d-6e4f-4409-9216-4b46ea955d58,throughput,83.548,2025-10-03T19:50:00.000
mostly7a-a54f-4271-a742-945b644a2b56,mostly8e-48ce-41c2-9c64-f1a4dc374a0b,accuracy,181.529,2025-01-04T08:40:27.000
mostly79-327a-47ea-bf52-f56f4ceef012,mostly8e-553f-4963-b35a-f098e0a893df,throughput,56.0,2025-05-18T08:33:12.000
mostly7b-15bc-4102-aa3f-6ca7e86f3978,mostly8e-de2c-4cbf-9bca-f548a70b3110,latency,399.85,2025-06-12T12:06:10.000
mostly49-a39b-4945-be78-dd7209ef8c88,mostly8f-cb53-49f3-b1d7-99c2a7f3e444,error_rate,723.003,2025-10-03T19:50:00.000
mostly45-3145-4292-ac92-f44f145b27ec,mostly90-2530-404d-8543-218824f0770c,cpu_usage,243.433,2025-04-03T11:06:01.000
mostlybf-418c-4ef2-98ad-2f2bef475d10,mostly90-4187-434e-9664-e1a2b87181c9,accuracy,242.064,2025-02-04T11:27:18.000
mostly1a-9214-4396-bae6-99c6bb2f3cb6,mostly90-fe7b-4a37-badd-8e7ff4cb7794,loss,410.723,2025-08-30T11:16:10.000
mostlyca-7089-483f-b5b7-9d329197c5cd,mostly92-5a4a-43ad-8e29-6e94ec7b0ab6,memory_usage,1.841,2025-01-03T14:50:10.000
mostly2f-e69b-4e62-8516-2b314d7093ac,mostly92-5bd7-48f2-a8e8-e270fd82b4b8,error_rate,228.448,2025-02-16T03:52:35.000
mostly6a-a893-4884-893d-abe5226f9e5b,mostly92-8c1e-4248-b397-a86f8076cfd6,memory_usage,0.006,2025-10-03T19:50:00.000
mostlye3-748e-4a3b-9fff-cf36f344113f,mostly92-bf1d-4165-b3a8-7592e7efb594,memory_usage,0.25,2025-08-18T16:11:00.000
mostly42-dd0b-456c-ba69-22c135acd86c,mostly93-0fdf-4155-b350-d24b59d042a2,error_rate,273.91,2025-09-05T11:41:30.000
mostlyd8-502c-4110-913b-dfbbaa8f63ab,mostly93-9593-4eb6-9a65-d4eb255175d5,latency,2.261,2025-06-05T23:20:30.000
mostly92-10bb-472f-a9c2-dd076f4c8fe3,mostly93-d4a4-48b7-a399-c877bc7a9abc,throughput,0.835,2025-02-16T08:17:05.000
mostly14-0642-440b-9793-292180786048,mostly95-398c-4780-8d65-8757f554ef28,loss,57.788,2025-09-15T08:25:11.000
mostlyc7-cd94-40d4-854b-67866cdc9842,mostly95-598e-49f6-85a5-879ac006314a,loss,0.802,2025-01-05T15:14:30.000
mostlyfc-9ba0-4268-9a84-f4d5aa3118af,mostly97-4b7d-4246-b580-f16aca2593c6,cpu_usage,320.259,2025-09-15T15:28:12.300
mostly71-b898-4ef7-a32c-c00f0a87b31c,mostly97-5e22-4e5c-b840-2ba4950ca282,accuracy,80.092,2025-09-18T18:09:00.000
mostly4a-90fe-4722-bfba-7d852ad9cbca,mostly97-d5dd-475b-9b9c-d78608bec8ee,loss,131.099,2025-02-18T15:15:45.000
mostly90-1e90-4d6c-b386-260a1e8e70c5,mostly98-548c-411a-b17f-f1c610e3515d,error_rate,1.224,2025-08-15T08:10:11.000
mostly51-a16b-4847-9c19-3b449de8994a,mostly98-a433-40af-938d-3c696078ae4b,loss,398.671,2025-01-12T18:50:11.000
mostly42-bb46-4402-b364-77da51f67e7f,mostly98-a8b8-42ef-8c78-791fe91bab2e,loss,0.471,2025-10-03T19:50:00.000
mostly40-f088-472b-9842-748461032fd3,mostly99-4dca-45f7-bfec-9707307c126e,error_rate,72.095,2025-06-14T08:43:06.000
mostly0c-04c6-4100-b931-8b77261c538d,mostly9a-9413-459a-b4d1-af04d1acb093,accuracy,0.017,2025-05-12T11:13:10.500
mostly2e-55c7-4a8b-a3b1-8bcb5724764e,mostly9b-8b8b-4e53-b28e-764b0fcf6d3a,accuracy,71.053,2025-02-03T10:00:56.400
mostly2a-34ba-470d-8fb2-d9ffa3224c2f,mostly9b-a861-46c1-8c5b-411bea1561e4,error_rate,0.008,2025-09-23T16:56:15.000
